100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-15	9.49e-14	4.5332e-12	1.5336e-10	3.75522e-09	6.78666e-08	9.21099e-07	9.5347e-06	7.63288e-05	0.000478531	0.00237679	0.00945478	0.0304431	0.080205	0.174939	0.320206	0.5	0.679794	0.825061	0.919795	0.969557	0.990545	0.997623	0.999521	0.999924	0.99999	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-16	5.69e-14	2.4141e-12	7.38762e-11	1.66736e-09	2.83023e-08	3.67626e-07	3.71088e-06	2.95126e-05	0.000187226	0.000958138	0.00399645	0.0137193	0.0391304	0.0936296	0.189906	0.330386	0.5	0.669614	0.810094	0.90637	0.96087	0.986281	0.996004	0.999042	0.999813	0.99997	0.999996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-16	4.07e-14	1.5286e-12	4.21094e-11	8.69794e-10	1.37375e-08	1.688e-07	1.63865e-06	1.27405e-05	8.03126e-05	0.000415003	0.00177555	0.00634787	0.0191301	0.0490086	0.107653	0.204624	0.34004	0.5	0.65996	0.795376	0.892347	0.950991	0.98087	0.993652	0.998224	0.999585	0.99992	0.999987	0.999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-16	3.4e-14	1.1306e-12	2.7977e-11	5.26639e-10	7.69112e-09	8.86664e-08	8.19377e-07	6.15283e-06	3.80014e-05	0.000195151	0.000841459	0.00307364	0.00958961	0.0257542	0.0599887	0.122118	0.21902	0.349188	0.5	0.650812	0.78098	0.877882	0.940011	0.974246	0.99041	0.996926	0.999159	0.999805	0.999962	0.999994	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-16	3.25e-14	9.597e-13	2.13296e-11	3.65205e-10	4.91348e-09	5.28548e-08	4.61619e-07	3.31804e-06	1.98661e-05	0.000100149	0.000429206	0.0015774	0.0050109	0.0138602	0.0336128	0.0719521	0.136874	0.233032	0.357845	0.5	0.642155	0.766968	0.863126	0.928048	0.966387	0.98614	0.994989	0.998423	0.999571	0.9999	0.99998	0.999997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-15	3.5e-14	9.188e-13	1.83699e-11	2.86075e-10	3.53983e-09	3.54157e-08	2.90929e-07	1.98905e-06	1.14548e-05	5.61626e-05	0.00023668	0.000864645	0.0027595	0.00774821	0.0192655	0.0426822	0.0847602	0.15178	0.246614	0.366032	0.5	0.633968	0.753386	0.84822	0.91524	0.957318	0.980734	0.992252	0.99724	0.999135	0.999763	0.999944	0.999989	0.999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3e-15	4.16e-14	9.757e-13	1.75995e-11	2.49636e-10	2.84085e-09	2.63967e-08	2.03379e-07	1.31706e-06	7.25537e-06	3.43618e-05	0.000141241	0.000508129	0.00161217	0.00454201	0.0114342	0.0258707	0.0528975	0.0982624	0.16671	0.259732	0.373768	0.5	0.626232	0.740268	0.83329	0.901738	0.947103	0.974129	0.988566	0.995458	0.998388	0.999492	0.999859	0.999966	0.999993	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9e-15	5.36e-14	1.1311e-12	1.84817e-11	2.39393e-10	2.50867e-09	2.16487e-08	1.56246e-07	9.56057e-07	5.01952e-06	2.2853e-05	9.1077e-05	0.000320397	0.00100237	0.0028077	0.00708435	0.0161918	0.0336959	0.0641598	0.112304	0.18155	0.272358	0.381073	0.5	0.618927	0.727642	0.81845	0.887696	0.93584	0.966304	0.983808	0.992916	0.997192	0.998998	0.99968	0.999909	0.999977	0.999995	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-16	2.9e-15	7.39e-14	1.4105e-12	2.09766e-11	2.49002e-10	2.40841e-09	1.93243e-08	1.30651e-07	7.54565e-07	3.76767e-06	1.64377e-05	6.32508e-05	0.00021645	0.000663633	0.00183509	0.004604	0.0105368	0.0221072	0.0427165	0.0763446	0.126732	0.196204	0.284476	0.387966	0.5	0.612034	0.715524	0.803796	0.873268	0.923655	0.957283	0.977893	0.989463	0.995396	0.998165	0.999336	0.999784	0.999937	0.999984	0.999996	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-16	4.7e-15	1.074e-13	1.8657e-12	2.53954e-11	2.77451e-10	2.4847e-09	1.8575e-08	1.17765e-07	6.41991e-07	3.04585e-06	1.27105e-05	4.70925e-05	0.000156197	0.000467213	0.00126861	0.00314529	0.00715834	0.0150269	0.0292239	0.0528681	0.0893099	0.141402	0.210587	0.296078	0.394467	0.5	0.605533	0.703922	0.789413	0.858598	0.91069	0.947132	0.970776	0.984973	0.992842	0.996855	0.998731	0.999533	0.999844	0.999953	0.999987	0.999997	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-16	7.8e-15	1.621e-13	2.5845e-12	3.23947e-11	3.27333e-10	2.72451e-09	1.90299e-08	1.13346e-07	5.83786e-07	2.63188e-06	1.04972e-05	3.73884e-05	0.000119909	0.000348816	0.00092639	0.00225926	0.00508599	0.0106184	0.0206477	0.037541	0.0640524	0.102905	0.156179	0.224632	0.30716	0.400595	0.5	0.599405	0.69284	0.775368	0.843821	0.897095	0.935948	0.962459	0.979352	0.989382	0.994914	0.997741	0.999074	0.999651	0.99988	0.999963	0.99999	0.999997	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5e-16	1.3e-14	2.513e-13	3.7052e-12	4.30476e-11	4.04471e-10	3.14254e-09	2.05772e-08	1.15429e-07	5.62623e-07	2.41232e-06	9.19669e-06	3.14698e-05	9.74575e-05	0.00027515	0.000712797	0.00170415	0.00377944	0.00781145	0.0151087	0.0274512	0.0470148	0.0761457	0.116977	0.170941	0.238285	0.317723	0.406369	0.5	0.593631	0.682277	0.761715	0.829059	0.883023	0.923854	0.952985	0.972549	0.984891	0.992189	0.996221	0.998296	0.999287	0.999725	0.999903	0.999969	0.999991	0.999998	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-16	2.2e-14	3.955e-13	5.4378e-12	5.89684e-11	5.18205e-10	3.77623e-09	2.32698e-08	1.23306e-07	5.70036e-07	2.32792e-06	8.4898e-06	2.7913e-05	8.34264e-05	0.000228331	0.000575965	0.00134674	0.00293391	0.0059822	0.0114632	0.0207197	0.035445	0.0575649	0.0890075	0.131377	0.185582	0.2515	0.327774	0.411807	0.5	0.588193	0.672226	0.7485	0.814418	0.868623	0.910992	0.942435	0.964555	0.97928	0.988537	0.994018	0.997066	0.998653	0.999424	0.999772	0.999917	0.999972	0.999992	0.999998	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
